d,ticker,value,nt,nm_numtype,desc_numtype
2009-06-04,DJX,0.00860838,1,r,Return
2009-06-04,DJX,87.5,2,p,Price
2009-06-04,DJX,0.242487349,9,vol_021,Volatility 1-month
2009-06-04,DJX,0.302926206,11,vol_063,Volatility 3-month
2009-06-05,DJX,0.00148461,1,r,Return
2009-06-05,DJX,87.63,2,p,Price
2009-06-05,DJX,0.23971371,9,vol_021,Volatility 1-month
2009-06-05,DJX,0.302983813,11,vol_063,Volatility 3-month
2009-06-08,DJX,0.00011411,1,r,Return
2009-06-08,DJX,87.64,2,p,Price
2009-06-08,DJX,0.234772998,9,vol_021,Volatility 1-month
2009-06-08,DJX,0.301244171,11,vol_063,Volatility 3-month
2009-06-09,DJX,-0.00011411,1,r,Return
2009-06-09,DJX,87.63,2,p,Price
2009-06-09,DJX,0.226052509,9,vol_021,Volatility 1-month
2009-06-09,DJX,0.282476437,11,vol_063,Volatility 3-month
2009-06-10,DJX,-0.00274255,1,r,Return
2009-06-10,DJX,87.39,2,p,Price
2009-06-10,DJX,0.215393655,9,vol_021,Volatility 1-month
2009-06-10,DJX,0.282705184,11,vol_063,Volatility 3-month
2009-06-11,DJX,0.00365506,1,r,Return
2009-06-11,DJX,87.71,2,p,Price
2009-06-11,DJX,0.214986829,9,vol_021,Volatility 1-month
2009-06-11,DJX,0.275889809,11,vol_063,Volatility 3-month
2009-06-12,DJX,0.00318725,1,r,Return
2009-06-12,DJX,87.99,2,p,Price
2009-06-12,DJX,0.197055053,9,vol_021,Volatility 1-month
2009-06-12,DJX,0.275751141,11,vol_063,Volatility 3-month
2009-06-15,DJX,-0.0214815,1,r,Return
2009-06-15,DJX,86.12,2,p,Price
2009-06-15,DJX,0.213944581,9,vol_021,Volatility 1-month
2009-06-15,DJX,0.280009513,11,vol_063,Volatility 3-month
2009-06-16,DJX,-0.01250235,1,r,Return
2009-06-16,DJX,85.05,2,p,Price
2009-06-16,DJX,0.217310456,9,vol_021,Volatility 1-month
2009-06-16,DJX,0.27813006,11,vol_063,Volatility 3-month
2009-06-17,DJX,-0.00094107,1,r,Return
2009-06-17,DJX,84.97,2,p,Price
2009-06-17,DJX,0.194460911,9,vol_021,Volatility 1-month
2009-06-17,DJX,0.277449698,11,vol_063,Volatility 3-month
2009-06-18,DJX,0.00691963,1,r,Return
2009-06-18,DJX,85.56,2,p,Price
2009-06-18,DJX,0.195492811,9,vol_021,Volatility 1-month
2009-06-18,DJX,0.276236856,11,vol_063,Volatility 3-month
2009-06-19,DJX,-0.00187178,1,r,Return
2009-06-19,DJX,85.4,2,p,Price
2009-06-19,DJX,0.194174795,9,vol_021,Volatility 1-month
2009-06-19,DJX,0.273654146,11,vol_063,Volatility 3-month
2009-06-22,DJX,-0.0238177,1,r,Return
2009-06-22,DJX,83.39,2,p,Price
2009-06-22,DJX,0.204693633,9,vol_021,Volatility 1-month
2009-06-22,DJX,0.24641791,11,vol_063,Volatility 3-month
2009-06-23,DJX,-0.00192054,1,r,Return
2009-06-23,DJX,83.23,2,p,Price
2009-06-23,DJX,0.20470806,9,vol_021,Volatility 1-month
2009-06-23,DJX,0.244313858,11,vol_063,Volatility 3-month
2009-06-24,DJX,-0.00276725,1,r,Return
2009-06-24,DJX,83,2,p,Price
2009-06-24,DJX,0.186717234,9,vol_021,Volatility 1-month
2009-06-24,DJX,0.243530492,11,vol_063,Volatility 3-month
2009-06-25,DJX,0.02051109,1,r,Return
2009-06-25,DJX,84.72,2,p,Price
2009-06-25,DJX,0.186561131,9,vol_021,Volatility 1-month
2009-06-25,DJX,0.242912216,11,vol_063,Volatility 3-month
2009-06-26,DJX,-0.0040213,1,r,Return
2009-06-26,DJX,84.38,2,p,Price
2009-06-26,DJX,0.182476592,9,vol_021,Volatility 1-month
2009-06-26,DJX,0.239717676,11,vol_063,Volatility 3-month
2009-06-29,DJX,0.01072681,1,r,Return
2009-06-29,DJX,85.29,2,p,Price
2009-06-29,DJX,0.182002138,9,vol_021,Volatility 1-month
2009-06-29,DJX,0.229916787,11,vol_063,Volatility 3-month
2009-06-30,DJX,-0.00966077,1,r,Return
2009-06-30,DJX,84.47,2,p,Price
2009-06-30,DJX,0.159357999,9,vol_021,Volatility 1-month
2009-06-30,DJX,0.230255782,11,vol_063,Volatility 3-month
2009-07-01,DJX,0.00672529,1,r,Return
2009-07-01,DJX,85.04,2,p,Price
2009-07-01,DJX,0.161421267,9,vol_021,Volatility 1-month
2009-07-01,DJX,0.227501963,11,vol_063,Volatility 3-month
2009-07-02,DJX,-0.02657291,1,r,Return
2009-07-02,DJX,82.81,2,p,Price
2009-07-02,DJX,0.182721509,9,vol_021,Volatility 1-month
2009-07-02,DJX,0.228063949,11,vol_063,Volatility 3-month
2009-07-06,DJX,0.0052993,1,r,Return
2009-07-06,DJX,83.25,2,p,Price
2009-07-06,DJX,0.180599374,9,vol_021,Volatility 1-month
2009-07-06,DJX,0.228088149,11,vol_063,Volatility 3-month
2009-07-07,DJX,-0.01952879,1,r,Return
2009-07-07,DJX,81.64,2,p,Price
2009-07-07,DJX,0.189402236,9,vol_021,Volatility 1-month
2009-07-07,DJX,0.231340134,11,vol_063,Volatility 3-month
2009-07-08,DJX,0.00171338,1,r,Return
2009-07-08,DJX,81.78,2,p,Price
2009-07-08,DJX,0.189853574,9,vol_021,Volatility 1-month
2009-07-08,DJX,0.226163086,11,vol_063,Volatility 3-month
2009-07-09,DJX,0.00061121,1,r,Return
2009-07-09,DJX,81.83,2,p,Price
2009-07-09,DJX,0.190023266,9,vol_021,Volatility 1-month
2009-07-09,DJX,0.225911934,11,vol_063,Volatility 3-month
2009-07-10,DJX,-0.00440907,1,r,Return
2009-07-10,DJX,81.47,2,p,Price
2009-07-10,DJX,0.190053674,9,vol_021,Volatility 1-month
2009-07-10,DJX,0.217598314,11,vol_063,Volatility 3-month
2009-07-13,DJX,0.02245376,1,r,Return
2009-07-13,DJX,83.32,2,p,Price
2009-07-13,DJX,0.208985594,9,vol_021,Volatility 1-month
2009-07-13,DJX,0.222016021,11,vol_063,Volatility 3-month
2009-07-14,DJX,0.00323528,1,r,Return
2009-07-14,DJX,83.59,2,p,Price
2009-07-14,DJX,0.20900197,9,vol_021,Volatility 1-month
2009-07-14,DJX,0.219100863,11,vol_063,Volatility 3-month
2009-07-15,DJX,0.03028214,1,r,Return
2009-07-15,DJX,86.16,2,p,Price
2009-07-15,DJX,0.225833199,9,vol_021,Volatility 1-month
2009-07-15,DJX,0.225447923,11,vol_063,Volatility 3-month
2009-07-16,DJX,0.01108045,1,r,Return
2009-07-16,DJX,87.12,2,p,Price
2009-07-16,DJX,0.224123393,9,vol_021,Volatility 1-month
2009-07-16,DJX,0.225321375,11,vol_063,Volatility 3-month
2009-07-17,DJX,0.00366637,1,r,Return
2009-07-17,DJX,87.44,2,p,Price
2009-07-17,DJX,0.224151326,9,vol_021,Volatility 1-month
2009-07-17,DJX,0.225377981,11,vol_063,Volatility 3-month
2009-07-20,DJX,0.01182369,1,r,Return
2009-07-20,DJX,88.48,2,p,Price
2009-07-20,DJX,0.226315996,9,vol_021,Volatility 1-month
2009-07-20,DJX,0.213169083,11,vol_063,Volatility 3-month
2009-07-21,DJX,0.00765597,1,r,Return
2009-07-21,DJX,89.16,2,p,Price
2009-07-21,DJX,0.226881394,9,vol_021,Volatility 1-month
2009-07-21,DJX,0.21152319,11,vol_063,Volatility 3-month
2009-07-22,DJX,-0.00393325,1,r,Return
2009-07-22,DJX,88.81,2,p,Price
2009-07-22,DJX,0.207983164,9,vol_021,Volatility 1-month
2009-07-22,DJX,0.210385735,11,vol_063,Volatility 3-month
2009-07-23,DJX,0.02094784,1,r,Return
2009-07-23,DJX,90.69,2,p,Price
2009-07-23,DJX,0.216096565,9,vol_021,Volatility 1-month
2009-07-23,DJX,0.213385566,11,vol_063,Volatility 3-month
2009-07-24,DJX,0.00264288,1,r,Return
2009-07-24,DJX,90.93,2,p,Price
2009-07-24,DJX,0.214742646,9,vol_021,Volatility 1-month
2009-07-24,DJX,0.211807605,11,vol_063,Volatility 3-month
2009-07-27,DJX,0.00175805,1,r,Return
2009-07-27,DJX,91.09,2,p,Price
2009-07-27,DJX,0.206627454,9,vol_021,Volatility 1-month
2009-07-27,DJX,0.21114881,11,vol_063,Volatility 3-month
2009-07-28,DJX,-0.00131825,1,r,Return
2009-07-28,DJX,90.97,2,p,Price
2009-07-28,DJX,0.20560523,9,vol_021,Volatility 1-month
2009-07-28,DJX,0.211168367,11,vol_063,Volatility 3-month
2009-07-29,DJX,-0.00286218,1,r,Return
2009-07-29,DJX,90.71,2,p,Price
2009-07-29,DJX,0.205042392,9,vol_021,Volatility 1-month
2009-07-29,DJX,0.207863197,11,vol_063,Volatility 3-month
2009-07-30,DJX,0.00910843,1,r,Return
2009-07-30,DJX,91.54,2,p,Price
2009-07-30,DJX,0.200780317,9,vol_021,Volatility 1-month
2009-07-30,DJX,0.208246387,11,vol_063,Volatility 3-month
2009-07-31,DJX,0.00196442,1,r,Return
2009-07-31,DJX,91.72,2,p,Price
2009-07-31,DJX,0.200591822,9,vol_021,Volatility 1-month
2009-07-31,DJX,0.208120868,11,vol_063,Volatility 3-month
2009-08-03,DJX,0.01246021,1,r,Return
2009-08-03,DJX,92.87,2,p,Price
2009-08-03,DJX,0.169823722,9,vol_021,Volatility 1-month
2009-08-03,DJX,0.203494236,11,vol_063,Volatility 3-month
2009-08-04,DJX,0.00354706,1,r,Return
2009-08-04,DJX,93.2,2,p,Price
2009-08-04,DJX,0.169952992,9,vol_021,Volatility 1-month
2009-08-04,DJX,0.203411266,11,vol_063,Volatility 3-month
2009-08-05,DJX,-0.00419333,1,r,Return
2009-08-05,DJX,92.81,2,p,Price
2009-08-05,DJX,0.148598532,9,vol_021,Volatility 1-month
2009-08-05,DJX,0.202645738,11,vol_063,Volatility 3-month
2009-08-06,DJX,-0.00269731,1,r,Return
2009-08-06,DJX,92.56,2,p,Price
2009-08-06,DJX,0.15100748,9,vol_021,Volatility 1-month
2009-08-06,DJX,0.200982745,11,vol_063,Volatility 3-month
2009-08-07,DJX,0.01224111,1,r,Return
2009-08-07,DJX,93.7,2,p,Price
2009-08-07,DJX,0.151252654,9,vol_021,Volatility 1-month
2009-08-07,DJX,0.198882632,11,vol_063,Volatility 3-month
2009-08-10,DJX,-0.003421,1,r,Return
2009-08-10,DJX,93.38,2,p,Price
2009-08-10,DJX,0.150395118,9,vol_021,Volatility 1-month
2009-08-10,DJX,0.195055039,11,vol_063,Volatility 3-month
2009-08-11,DJX,-0.01044199,1,r,Return
2009-08-11,DJX,92.41,2,p,Price
2009-08-11,DJX,0.149588586,9,vol_021,Volatility 1-month
2009-08-11,DJX,0.196337972,11,vol_063,Volatility 3-month
2009-08-12,DJX,0.01300884,1,r,Return
2009-08-12,DJX,93.62,2,p,Price
2009-08-12,DJX,0.152004676,9,vol_021,Volatility 1-month
2009-08-12,DJX,0.191840339,11,vol_063,Volatility 3-month
2009-08-13,DJX,0.00383796,1,r,Return
2009-08-13,DJX,93.98,2,p,Price
2009-08-13,DJX,0.122119332,9,vol_021,Volatility 1-month
2009-08-13,DJX,0.191740932,11,vol_063,Volatility 3-month
2009-08-14,DJX,-0.00822698,1,r,Return
2009-08-14,DJX,93.21,2,p,Price
2009-08-14,DJX,0.126523172,9,vol_021,Volatility 1-month
2009-08-14,DJX,0.191897426,11,vol_063,Volatility 3-month
2009-08-17,DJX,-0.02015673,1,r,Return
2009-08-17,DJX,91.35,2,p,Price
2009-08-17,DJX,0.150163739,9,vol_021,Volatility 1-month
2009-08-17,DJX,0.189417296,11,vol_063,Volatility 3-month
2009-08-18,DJX,0.0090449,1,r,Return
2009-08-18,DJX,92.18,2,p,Price
2009-08-18,DJX,0.148188123,9,vol_021,Volatility 1-month
2009-08-18,DJX,0.189839142,11,vol_063,Volatility 3-month
2009-08-19,DJX,0.00659569,1,r,Return
2009-08-19,DJX,92.79,2,p,Price
2009-08-19,DJX,0.147718561,9,vol_021,Volatility 1-month
2009-08-19,DJX,0.18948755,11,vol_063,Volatility 3-month
2009-08-20,DJX,0.00762256,1,r,Return
2009-08-20,DJX,93.5,2,p,Price
2009-08-20,DJX,0.147392151,9,vol_021,Volatility 1-month
2009-08-20,DJX,0.186637665,11,vol_063,Volatility 3-month
2009-08-21,DJX,0.01654684,1,r,Return
2009-08-21,DJX,95.06,2,p,Price
2009-08-21,DJX,0.141086602,9,vol_021,Volatility 1-month
2009-08-21,DJX,0.188751057,11,vol_063,Volatility 3-month
2009-08-24,DJX,0.00031554,1,r,Return
2009-08-24,DJX,95.09,2,p,Price
2009-08-24,DJX,0.141233346,9,vol_021,Volatility 1-month
2009-08-24,DJX,0.18379086,11,vol_063,Volatility 3-month
2009-08-25,DJX,0.00314994,1,r,Return
2009-08-25,DJX,95.39,2,p,Price
2009-08-25,DJX,0.141269436,9,vol_021,Volatility 1-month
2009-08-25,DJX,0.178042954,11,vol_063,Volatility 3-month
2009-08-26,DJX,0.00052403,1,r,Return
2009-08-26,DJX,95.44,2,p,Price
2009-08-26,DJX,0.140835398,9,vol_021,Volatility 1-month
2009-08-26,DJX,0.176847771,11,vol_063,Volatility 3-month
2009-08-27,DJX,0.00386929,1,r,Return
2009-08-27,DJX,95.81,2,p,Price
2009-08-27,DJX,0.139661616,9,vol_021,Volatility 1-month
2009-08-27,DJX,0.175871871,11,vol_063,Volatility 3-month
2009-08-28,DJX,-0.00386929,1,r,Return
2009-08-28,DJX,95.44,2,p,Price
2009-08-28,DJX,0.139281957,9,vol_021,Volatility 1-month
2009-08-28,DJX,0.16945178,11,vol_063,Volatility 3-month
2009-08-31,DJX,-0.00504203,1,r,Return
2009-08-31,DJX,94.96,2,p,Price
2009-08-31,DJX,0.141394803,9,vol_021,Volatility 1-month
2009-08-31,DJX,0.169934579,11,vol_063,Volatility 3-month
2009-09-01,DJX,-0.01967416,1,r,Return
2009-09-01,DJX,93.11,2,p,Price
2009-09-01,DJX,0.153728538,9,vol_021,Volatility 1-month
2009-09-01,DJX,0.174176321,11,vol_063,Volatility 3-month
2009-09-02,DJX,-0.0032272,1,r,Return
2009-09-02,DJX,92.81,2,p,Price
2009-09-02,DJX,0.153618384,9,vol_021,Volatility 1-month
2009-09-02,DJX,0.173716827,11,vol_063,Volatility 3-month
2009-09-03,DJX,0.00687214,1,r,Return
2009-09-03,DJX,93.45,2,p,Price
2009-09-03,DJX,0.154771817,9,vol_021,Volatility 1-month
2009-09-03,DJX,0.174119789,11,vol_063,Volatility 3-month
2009-09-04,DJX,0.01022047,1,r,Return
2009-09-04,DJX,94.41,2,p,Price
2009-09-04,DJX,0.158025841,9,vol_021,Volatility 1-month
2009-09-04,DJX,0.175076484,11,vol_063,Volatility 3-month
2009-09-08,DJX,0.00591405,1,r,Return
2009-09-08,DJX,94.97,2,p,Price
2009-09-08,DJX,0.153788995,9,vol_021,Volatility 1-month
2009-09-08,DJX,0.175310184,11,vol_063,Volatility 3-month
2009-09-09,DJX,0.00525101,1,r,Return
2009-09-09,DJX,95.47,2,p,Price
2009-09-09,DJX,0.153836904,9,vol_021,Volatility 1-month
2009-09-09,DJX,0.175294245,11,vol_063,Volatility 3-month
2009-09-10,DJX,0.00834468,1,r,Return
2009-09-10,DJX,96.27,2,p,Price
2009-09-10,DJX,0.14986181,9,vol_021,Volatility 1-month
2009-09-10,DJX,0.175789278,11,vol_063,Volatility 3-month
2009-09-11,DJX,-0.00228786,1,r,Return
2009-09-11,DJX,96.05,2,p,Price
2009-09-11,DJX,0.144924055,9,vol_021,Volatility 1-month
2009-09-11,DJX,0.175913923,11,vol_063,Volatility 3-month
2009-09-14,DJX,0.00228786,1,r,Return
2009-09-14,DJX,96.27,2,p,Price
2009-09-14,DJX,0.144670523,9,vol_021,Volatility 1-month
2009-09-14,DJX,0.169664761,11,vol_063,Volatility 3-month
2009-09-15,DJX,0.00580012,1,r,Return
2009-09-15,DJX,96.83,2,p,Price
2009-09-15,DJX,0.141341215,9,vol_021,Volatility 1-month
2009-09-15,DJX,0.167340423,11,vol_063,Volatility 3-month
2009-09-16,DJX,0.01119396,1,r,Return
2009-09-16,DJX,97.92,2,p,Price
2009-09-16,DJX,0.120057214,9,vol_021,Volatility 1-month
2009-09-16,DJX,0.168213873,11,vol_063,Volatility 3-month
2009-09-17,DJX,-0.00081733,1,r,Return
2009-09-17,DJX,97.84,2,p,Price
2009-09-17,DJX,0.118974507,9,vol_021,Volatility 1-month
2009-09-17,DJX,0.168052849,11,vol_063,Volatility 3-month
2009-09-18,DJX,0.00367272,1,r,Return
2009-09-18,DJX,98.2,2,p,Price
2009-09-18,DJX,0.118239775,9,vol_021,Volatility 1-month
2009-09-18,DJX,0.167882141,11,vol_063,Volatility 3-month
2009-09-21,DJX,-0.00418389,1,r,Return
2009-09-21,DJX,97.79,2,p,Price
2009-09-21,DJX,0.119114718,9,vol_021,Volatility 1-month
2009-09-21,DJX,0.159909812,11,vol_063,Volatility 3-month
2009-09-22,DJX,0.00520171,1,r,Return
2009-09-22,DJX,98.3,2,p,Price
2009-09-22,DJX,0.107763197,9,vol_021,Volatility 1-month
2009-09-22,DJX,0.159738752,11,vol_063,Volatility 3-month
2009-09-23,DJX,-0.00827422,1,r,Return
2009-09-23,DJX,97.49,2,p,Price
2009-09-23,DJX,0.113028681,9,vol_021,Volatility 1-month
2009-09-23,DJX,0.160872331,11,vol_063,Volatility 3-month
2009-09-24,DJX,-0.00431744,1,r,Return
2009-09-24,DJX,97.07,2,p,Price
2009-09-24,DJX,0.114346984,9,vol_021,Volatility 1-month
2009-09-24,DJX,0.157230531,11,vol_063,Volatility 3-month
2009-09-25,DJX,-0.00433616,1,r,Return
2009-09-25,DJX,96.65,2,p,Price
2009-09-25,DJX,0.115742522,9,vol_021,Volatility 1-month
2009-09-25,DJX,0.157282095,11,vol_063,Volatility 3-month
2009-09-28,DJX,0.01274819,1,r,Return
2009-09-28,DJX,97.89,2,p,Price
2009-09-28,DJX,0.122775667,9,vol_021,Volatility 1-month
2009-09-28,DJX,0.157781025,11,vol_063,Volatility 3-month
2009-09-29,DJX,-0.00481287,1,r,Return
2009-09-29,DJX,97.42,2,p,Price
2009-09-29,DJX,0.123291817,9,vol_021,Volatility 1-month
2009-09-29,DJX,0.156594862,11,vol_063,Volatility 3-month
2009-09-30,DJX,-0.0030842,1,r,Return
2009-09-30,DJX,97.12,2,p,Price
2009-09-30,DJX,0.122269649,9,vol_021,Volatility 1-month
2009-09-30,DJX,0.156687934,11,vol_063,Volatility 3-month
2009-10-01,DJX,-0.02112352,1,r,Return
2009-10-01,DJX,95.09,2,p,Price
2009-10-01,DJX,0.125430337,9,vol_021,Volatility 1-month
2009-10-01,DJX,0.152968501,11,vol_063,Volatility 3-month
2009-10-02,DJX,-0.00221088,1,r,Return
2009-10-02,DJX,94.88,2,p,Price
2009-10-02,DJX,0.125047386,9,vol_021,Volatility 1-month
2009-10-02,DJX,0.153086396,11,vol_063,Volatility 3-month
2009-10-05,DJX,0.01173526,1,r,Return
2009-10-05,DJX,96,2,p,Price
2009-10-05,DJX,0.128973273,9,vol_021,Volatility 1-month
2009-10-05,DJX,0.147832744,11,vol_063,Volatility 3-month
2009-10-06,DJX,0.01355357,1,r,Return
2009-10-06,DJX,97.31,2,p,Price
2009-10-06,DJX,0.132356337,9,vol_021,Volatility 1-month
2009-10-06,DJX,0.149441126,11,vol_063,Volatility 3-month
2009-10-07,DJX,-0.00051395,1,r,Return
2009-10-07,DJX,97.26,2,p,Price
2009-10-07,DJX,0.13148921,9,vol_021,Volatility 1-month
2009-10-07,DJX,0.149523798,11,vol_063,Volatility 3-month
2009-10-08,DJX,0.00625226,1,r,Return
2009-10-08,DJX,97.87,2,p,Price
2009-10-08,DJX,0.131929168,9,vol_021,Volatility 1-month
2009-10-08,DJX,0.148970696,11,vol_063,Volatility 3-month
2009-10-09,DJX,0.00793817,1,r,Return
2009-10-09,DJX,98.65,2,p,Price
2009-10-09,DJX,0.131658333,9,vol_021,Volatility 1-month
2009-10-09,DJX,0.143976039,11,vol_063,Volatility 3-month
2009-10-12,DJX,0.00212648,1,r,Return
2009-10-12,DJX,98.86,2,p,Price
2009-10-12,DJX,0.13108731,9,vol_021,Volatility 1-month
2009-10-12,DJX,0.143975761,11,vol_063,Volatility 3-month
2009-10-13,DJX,-0.00151845,1,r,Return
2009-10-13,DJX,98.71,2,p,Price
2009-10-13,DJX,0.13141537,9,vol_021,Volatility 1-month
2009-10-13,DJX,0.132794612,11,vol_063,Volatility 3-month
2009-10-14,DJX,0.01458265,1,r,Return
2009-10-14,DJX,100.16,2,p,Price
2009-10-14,DJX,0.138619939,9,vol_021,Volatility 1-month
2009-10-14,DJX,0.133930865,11,vol_063,Volatility 3-month
2009-10-15,DJX,0.00468152,1,r,Return
2009-10-15,DJX,100.63,2,p,Price
2009-10-15,DJX,0.134727833,9,vol_021,Volatility 1-month
2009-10-15,DJX,0.133990984,11,vol_063,Volatility 3-month
2009-10-16,DJX,-0.00668032,1,r,Return
2009-10-16,DJX,99.96,2,p,Price
2009-10-16,DJX,0.137393275,9,vol_021,Volatility 1-month
2009-10-16,DJX,0.133716549,11,vol_063,Volatility 3-month
2009-10-19,DJX,0.00955802,1,r,Return
2009-10-19,DJX,100.92,2,p,Price
2009-10-19,DJX,0.140306305,9,vol_021,Volatility 1-month
2009-10-19,DJX,0.134100789,11,vol_063,Volatility 3-month
2009-10-20,DJX,-0.00506632,1,r,Return
2009-10-20,DJX,100.41,2,p,Price
2009-10-20,DJX,0.140773482,9,vol_021,Volatility 1-month
2009-10-20,DJX,0.13432237,11,vol_063,Volatility 3-month
2009-10-21,DJX,-0.00920467,1,r,Return
2009-10-21,DJX,99.49,2,p,Price
2009-10-21,DJX,0.14448648,9,vol_021,Volatility 1-month
2009-10-21,DJX,0.13046946,11,vol_063,Volatility 3-month
2009-10-22,DJX,0.01318042,1,r,Return
2009-10-22,DJX,100.81,2,p,Price
2009-10-22,DJX,0.147026011,9,vol_021,Volatility 1-month
2009-10-22,DJX,0.132540212,11,vol_063,Volatility 3-month
2009-10-23,DJX,-0.0108713,1,r,Return
2009-10-23,DJX,99.72,2,p,Price
2009-10-23,DJX,0.152014836,9,vol_021,Volatility 1-month
2009-10-23,DJX,0.13487961,11,vol_063,Volatility 3-month
2009-10-26,DJX,-0.01048397,1,r,Return
2009-10-26,DJX,98.68,2,p,Price
2009-10-26,DJX,0.156309108,9,vol_021,Volatility 1-month
2009-10-26,DJX,0.136871565,11,vol_063,Volatility 3-month
2009-10-27,DJX,0.00141772,1,r,Return
2009-10-27,DJX,98.82,2,p,Price
2009-10-27,DJX,0.150385332,9,vol_021,Volatility 1-month
2009-10-27,DJX,0.136611089,11,vol_063,Volatility 3-month
2009-10-28,DJX,-0.01211519,1,r,Return
2009-10-28,DJX,97.63,2,p,Price
2009-10-28,DJX,0.155641091,9,vol_021,Volatility 1-month
2009-10-28,DJX,0.138301881,11,vol_063,Volatility 3-month
2009-10-29,DJX,0.0202785,1,r,Return
2009-10-29,DJX,99.63,2,p,Price
2009-10-29,DJX,0.169993464,9,vol_021,Volatility 1-month
2009-10-29,DJX,0.143559332,11,vol_063,Volatility 3-month
2009-10-30,DJX,-0.02541304,1,r,Return
2009-10-30,DJX,97.13,2,p,Price
2009-10-30,DJX,0.177576139,9,vol_021,Volatility 1-month
2009-10-30,DJX,0.151376714,11,vol_063,Volatility 3-month
2009-11-02,DJX,0.00779411,1,r,Return
2009-11-02,DJX,97.89,2,p,Price
2009-11-02,DJX,0.1786679,9,vol_021,Volatility 1-month
2009-11-02,DJX,0.151937295,11,vol_063,Volatility 3-month
2009-11-03,DJX,-0.00173815,1,r,Return
2009-11-03,DJX,97.72,2,p,Price
2009-11-03,DJX,0.174988837,9,vol_021,Volatility 1-month
2009-11-03,DJX,0.151689842,11,vol_063,Volatility 3-month
2009-11-04,DJX,0.00306529,1,r,Return
2009-11-04,DJX,98.02,2,p,Price
2009-11-04,DJX,0.169063217,9,vol_021,Volatility 1-month
2009-11-04,DJX,0.151584803,11,vol_063,Volatility 3-month
2009-11-05,DJX,0.02059847,1,r,Return
2009-11-05,DJX,100.06,2,p,Price
2009-11-05,DJX,0.182957824,9,vol_021,Volatility 1-month
2009-11-05,DJX,0.155006954,11,vol_063,Volatility 3-month
2009-11-06,DJX,0.00169754,1,r,Return
2009-11-06,DJX,100.23,2,p,Price
2009-11-06,DJX,0.182098904,9,vol_021,Volatility 1-month
2009-11-06,DJX,0.154745715,11,vol_063,Volatility 3-month
2009-11-09,DJX,0.02014883,1,r,Return
2009-11-09,DJX,102.27,2,p,Price
2009-11-09,DJX,0.192464848,9,vol_021,Volatility 1-month
2009-11-09,DJX,0.157522559,11,vol_063,Volatility 3-month
2009-11-10,DJX,0.0019537,1,r,Return
2009-11-10,DJX,102.47,2,p,Price
2009-11-10,DJX,0.192461137,9,vol_021,Volatility 1-month
2009-11-10,DJX,0.155813238,11,vol_063,Volatility 3-month
2009-11-11,DJX,0.00428475,1,r,Return
2009-11-11,DJX,102.91,2,p,Price
2009-11-11,DJX,0.192285192,9,vol_021,Volatility 1-month
2009-11-11,DJX,0.155843818,11,vol_063,Volatility 3-month
2009-11-12,DJX,-0.00917617,1,r,Return
2009-11-12,DJX,101.97,2,p,Price
2009-11-12,DJX,0.190274568,9,vol_021,Volatility 1-month
2009-11-12,DJX,0.156094511,11,vol_063,Volatility 3-month
2009-11-13,DJX,0.00713347,1,r,Return
2009-11-13,DJX,102.7,2,p,Price
2009-11-13,DJX,0.191084082,9,vol_021,Volatility 1-month
2009-11-13,DJX,0.150188519,11,vol_063,Volatility 3-month
2009-11-16,DJX,0.01325163,1,r,Return
2009-11-16,DJX,104.07,2,p,Price
2009-11-16,DJX,0.193489211,9,vol_021,Volatility 1-month
2009-11-16,DJX,0.151238596,11,vol_063,Volatility 3-month
2009-11-17,DJX,0.00287853,1,r,Return
2009-11-17,DJX,104.37,2,p,Price
2009-11-17,DJX,0.19154006,9,vol_021,Volatility 1-month
2009-11-17,DJX,0.15095453,11,vol_063,Volatility 3-month
2009-11-18,DJX,-0.0010545,1,r,Return
2009-11-18,DJX,104.26,2,p,Price
2009-11-18,DJX,0.190280615,9,vol_021,Volatility 1-month
2009-11-18,DJX,0.150606909,11,vol_063,Volatility 3-month
2009-11-19,DJX,-0.00905681,1,r,Return
2009-11-19,DJX,103.32,2,p,Price
2009-11-19,DJX,0.190173608,9,vol_021,Volatility 1-month
2009-11-19,DJX,0.149065578,11,vol_063,Volatility 3-month
2009-11-20,DJX,-0.00135593,1,r,Return
2009-11-20,DJX,103.18,2,p,Price
2009-11-20,DJX,0.185828901,9,vol_021,Volatility 1-month
2009-11-20,DJX,0.149148936,11,vol_063,Volatility 3-month
2009-11-23,DJX,0.01280773,1,r,Return
2009-11-23,DJX,104.51,2,p,Price
2009-11-23,DJX,0.184698182,9,vol_021,Volatility 1-month
2009-11-23,DJX,0.150877575,11,vol_063,Volatility 3-month
2009-11-24,DJX,-0.00162796,1,r,Return
2009-11-24,DJX,104.34,2,p,Price
2009-11-24,DJX,0.17948886,9,vol_021,Volatility 1-month
2009-11-24,DJX,0.150992563,11,vol_063,Volatility 3-month
2009-11-25,DJX,0.00287109,1,r,Return
2009-11-25,DJX,104.64,2,p,Price
2009-11-25,DJX,0.179433142,9,vol_021,Volatility 1-month
2009-11-25,DJX,0.15093981,11,vol_063,Volatility 3-month
2009-11-27,DJX,-0.0148265,1,r,Return
2009-11-27,DJX,103.1,2,p,Price
2009-11-27,DJX,0.182478563,9,vol_021,Volatility 1-month
2009-11-27,DJX,0.154053086,11,vol_063,Volatility 3-month
2009-11-30,DJX,0.00338901,1,r,Return
